@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute myo1-1 numeric
@attribute myo1-2 numeric
@attribute myo1-3 numeric
@attribute myo1-4 numeric
@attribute myo1-5 numeric
@attribute myo1-6 numeric
@attribute myo1-7 numeric
@attribute myo1-8 numeric
@attribute myo1-9 numeric
@attribute myo1-10 numeric
@attribute myo1-11 numeric
@attribute outputs-1 {0,1,2,3}
@attribute outputs-2 numeric

@data
1020,'2018/02/25 22:22:57:921',9,0.018903,-0.152458,-0.281253,0.494118,0.478431,0.490196,0.498039,0.466667,0.490196,0.486275,0.494118,?,?
1021,'2018/02/25 22:22:57:931',9,0.018903,-0.152458,-0.281253,0.501961,0.494118,0.529412,0.482353,0.47451,0.482353,0.498039,0.494118,?,?
1022,'2018/02/25 22:22:57:955',9,0.018903,-0.152458,-0.281253,0.494118,0.494118,0.478431,0.490196,0.47451,0.486275,0.490196,0.498039,?,?
1023,'2018/02/25 22:22:57:983',9,0.019064,-0.15232,-0.282017,0.490196,0.466667,0.388235,0.498039,0.513726,0.509804,0.494118,0.486275,?,?
1024,'2018/02/25 22:22:58:007',9,0.019074,-0.15232,-0.282144,0.494118,0.482353,0.462745,0.482353,0.498039,0.498039,0.494118,0.486275,?,?
1025,'2018/02/25 22:22:58:034',9,0.019074,-0.15232,-0.282144,0.498039,0.498039,0.494118,0.513726,0.517647,0.505882,0.494118,0.498039,?,?
1026,'2018/02/25 22:22:58:059',9,0.019064,-0.15232,-0.282017,0.498039,0.501961,0.52549,0.501961,0.498039,0.490196,0.494118,0.494118,?,?
1027,'2018/02/25 22:22:58:085',9,0.019056,-0.152198,-0.282138,0.498039,0.498039,0.541176,0.486275,0.490196,0.490196,0.494118,0.490196,?,?
1028,'2018/02/25 22:22:58:111',9,0.018905,-0.152336,-0.281501,0.494118,0.490196,0.490196,0.521569,0.592157,0.521569,0.498039,0.490196,?,?
1029,'2018/02/25 22:22:58:137',9,0.018572,-0.152631,-0.279879,0.486275,0.486275,0.501961,0.482353,0.466667,0.482353,0.490196,0.490196,?,?
1030,'2018/02/25 22:22:58:174',9,0.018235,-0.152551,-0.278859,0.486275,0.47451,0.376471,0.486275,0.47451,0.490196,0.486275,0.494118,?,?
1031,'2018/02/25 22:22:58:203',9,0.018227,-0.152429,-0.278981,0.490196,0.494118,0.490196,0.478431,0.501961,0.498039,0.494118,0.501961,?,?
1032,'2018/02/25 22:22:58:232',9,0.018295,-0.152177,-0.278743,0.486275,0.482353,0.501961,0.478431,0.478431,0.490196,0.501961,0.494118,?,?
1033,'2018/02/25 22:22:58:267',9,0.018232,-0.151933,-0.278353,0.490196,0.482353,0.447059,0.498039,0.517647,0.486275,0.498039,0.486275,?,?
1034,'2018/02/25 22:22:58:279',9,0.018232,-0.151933,-0.278353,0.501961,0.513726,0.541176,0.52549,0.52549,0.498039,0.490196,0.494118,?,?
1035,'2018/02/25 22:22:58:306',9,0.018215,-0.151811,-0.278348,0.501961,0.505882,0.537255,0.482353,0.486275,0.501961,0.494118,0.498039,?,?
1036,'2018/02/25 22:22:58:340',9,0.018188,-0.151689,-0.278217,0.505882,0.513726,0.501961,0.494118,0.466667,0.490196,0.498039,0.494118,?,?
1037,'2018/02/25 22:22:58:365',9,0.018188,-0.151689,-0.278217,0.498039,0.482353,0.54902,0.517647,0.521569,0.501961,0.494118,0.498039,?,?
1038,'2018/02/25 22:22:58:381',9,0.018188,-0.151689,-0.278217,0.494118,0.490196,0.494118,0.490196,0.462745,0.490196,0.490196,0.494118,?,?
1039,'2018/02/25 22:22:58:405',9,0.018188,-0.151689,-0.278217,0.494118,0.498039,0.505882,0.529412,0.533333,0.509804,0.498039,0.494118,?,?
1040,'2018/02/25 22:22:58:433',9,0.018188,-0.151689,-0.278217,0.494118,0.498039,0.470588,0.486275,0.498039,0.490196,0.494118,0.494118,?,?
1041,'2018/02/25 22:22:58:456',9,0.017969,-0.151227,-0.277824,0.494118,0.494118,0.576471,0.482353,0.466667,0.482353,0.494118,0.494118,?,?
1042,'2018/02/25 22:22:58:482',9,0.01773,-0.150764,-0.277179,0.486275,0.498039,0.52549,0.494118,0.576471,0.505882,0.494118,0.494118,?,?
1043,'2018/02/25 22:22:58:507',9,0.017704,-0.150642,-0.277047,0.490196,0.486275,0.478431,0.494118,0.509804,0.490196,0.505882,0.494118,?,?
1044,'2018/02/25 22:22:58:535',9,0.017388,-0.150441,-0.27653,0.490196,0.498039,0.486275,0.494118,0.513726,0.494118,0.494118,0.505882,?,?
1045,'2018/02/25 22:22:58:576',9,0.01697,-0.149386,-0.276231,0.494118,0.486275,0.45098,0.494118,0.482353,0.490196,0.490196,0.494118,?,?
1046,'2018/02/25 22:22:58:603',9,0.017034,-0.14876,-0.276596,0.494118,0.478431,0.45098,0.498039,0.498039,0.498039,0.494118,0.498039,?,?
1047,'2018/02/25 22:22:58:636',9,0.017208,-0.14762,-0.276089,0.490196,0.482353,0.462745,0.494118,0.486275,0.498039,0.494118,0.498039,?,?
1048,'2018/02/25 22:22:58:724',9,0.016981,-0.14654,-0.275067,0.494118,0.494118,0.490196,0.490196,0.513726,0.494118,0.494118,0.498039,?,?
1049,'2018/02/25 22:22:58:733',9,0.016981,-0.14654,-0.275067,0.494118,0.494118,0.556863,0.509804,0.478431,0.494118,0.501961,0.494118,?,?
1050,'2018/02/25 22:22:58:733',9,0.016981,-0.14654,-0.275067,0.494118,0.501961,0.517647,0.482353,0.498039,0.486275,0.494118,0.494118,?,?
1051,'2018/02/25 22:22:58:740',9,0.017024,-0.146784,-0.275203,0.498039,0.501961,0.458824,0.494118,0.521569,0.505882,0.494118,0.490196,?,?
1052,'2018/02/25 22:22:58:765',9,0.016954,-0.147157,-0.275192,0.494118,0.501961,0.572549,0.490196,0.458824,0.494118,0.498039,0.498039,?,?
1053,'2018/02/25 22:22:58:789',9,0.016836,-0.147669,-0.274333,0.490196,0.482353,0.533333,0.498039,0.466667,0.486275,0.494118,0.494118,?,?
1054,'2018/02/25 22:22:58:823',9,0.016913,-0.147781,-0.271875,0.498039,0.47451,0.411765,0.482353,0.498039,0.490196,0.490196,0.498039,?,?
1055,'2018/02/25 22:22:58:846',9,0.017654,-0.146811,-0.2687,0.490196,0.486275,0.498039,0.505882,0.517647,0.505882,0.498039,0.498039,?,?
1056,'2018/02/25 22:22:58:886',9,0.019411,-0.145338,-0.26843,0.494118,0.494118,0.447059,0.498039,0.509804,0.498039,0.498039,0.494118,?,?
1057,'2018/02/25 22:22:58:897',9,0.019411,-0.145338,-0.26843,0.490196,0.509804,0.501961,0.490196,0.458824,0.482353,0.490196,0.494118,?,?
1164,'2018/02/25 22:23:20:048',11,-0.092612,-0.233372,0.094922,0.490196,0.462745,0.435294,0.458824,0.505882,0.490196,0.501961,0.498039,?,?
1165,'2018/02/25 22:23:20:112',11,-0.098148,-0.244721,0.154668,0.498039,0.521569,0.45098,0.462745,0.478431,0.494118,0.490196,0.494118,?,?
1166,'2018/02/25 22:23:20:119',11,-0.100925,-0.248987,0.179124,0.501961,0.501961,0.45098,0.482353,0.486275,0.498039,0.509804,0.501961,?,?
1167,'2018/02/25 22:23:20:119',11,-0.100925,-0.248987,0.179124,0.501961,0.501961,0.45098,0.482353,0.486275,0.498039,0.509804,0.501961,?,?
1168,'2018/02/25 22:23:20:148',11,-0.10361,-0.255247,0.203133,0.494118,0.462745,0.494118,0.501961,0.501961,0.482353,0.494118,0.498039,?,?
1169,'2018/02/25 22:23:20:181',11,-0.103865,-0.257738,0.208527,0.498039,0.494118,0.482353,0.494118,0.513726,0.501961,0.494118,0.501961,?,?
1170,'2018/02/25 22:23:20:280',11,-0.106032,-0.262511,0.224013,0.490196,0.501961,0.541176,0.501961,0.509804,0.517647,0.494118,0.498039,?,?
1171,'2018/02/25 22:23:20:280',11,-0.106032,-0.262511,0.224013,0.498039,0.494118,0.490196,0.505882,0.501961,0.494118,0.498039,0.494118,?,?
1172,'2018/02/25 22:23:20:281',11,-0.108899,-0.266035,0.224654,0.498039,0.486275,0.403922,0.498039,0.494118,0.482353,0.490196,0.486275,?,?
1173,'2018/02/25 22:23:20:281',11,-0.108937,-0.265674,0.214583,0.490196,0.509804,0.501961,0.505882,0.505882,0.498039,0.494118,0.494118,?,?
1174,'2018/02/25 22:23:20:415',11,-0.107573,-0.263397,0.188605,0.494118,0.482353,0.521569,0.470588,0.490196,0.494118,0.494118,0.494118,?,?
1175,'2018/02/25 22:23:20:415',11,-0.101329,-0.25352,0.125234,0.486275,0.490196,0.498039,0.431373,0.478431,0.486275,0.494118,0.490196,?,?
1176,'2018/02/25 22:23:20:415',11,-0.101329,-0.25352,0.125234,0.486275,0.490196,0.498039,0.431373,0.478431,0.486275,0.494118,0.490196,?,?
1177,'2018/02/25 22:23:20:415',11,-0.09574,-0.245592,0.074389,0.494118,0.490196,0.52549,0.537255,0.54902,0.505882,0.505882,0.498039,?,?
1178,'2018/02/25 22:23:20:415',11,-0.087442,-0.228602,-0.024273,0.498039,0.498039,0.513726,0.517647,0.509804,0.505882,0.498039,0.490196,?,?
1179,'2018/02/25 22:23:20:448',11,-0.080679,-0.206566,-0.123401,0.498039,0.509804,0.529412,0.462745,0.521569,0.509804,0.498039,0.501961,?,?
1180,'2018/02/25 22:23:20:457',11,-0.080679,-0.206566,-0.123401,0.498039,0.509804,0.529412,0.462745,0.521569,0.509804,0.498039,0.501961,?,?
1181,'2018/02/25 22:23:20:583',11,-0.078251,-0.192169,-0.190006,0.505882,0.537255,0.498039,0.501961,0.482353,0.498039,0.494118,0.494118,?,?
1182,'2018/02/25 22:23:20:586',11,-0.078623,-0.165502,-0.321518,0.498039,0.47451,0.494118,0.505882,0.494118,0.494118,0.490196,0.498039,?,?
1183,'2018/02/25 22:23:20:586',11,-0.081206,-0.143622,-0.418821,0.498039,0.478431,0.52549,0.47451,0.478431,0.482353,0.494118,0.494118,?,?
1184,'2018/02/25 22:23:20:586',11,-0.083309,-0.127532,-0.50053,0.486275,0.490196,0.466667,0.490196,0.490196,0.490196,0.490196,0.486275,?,?
1185,'2018/02/25 22:23:20:586',11,-0.083309,-0.127532,-0.50053,0.486275,0.490196,0.466667,0.490196,0.490196,0.490196,0.490196,0.486275,?,?
1186,'2018/02/25 22:23:20:612',11,-0.082828,-0.123024,-0.527514,0.494118,0.490196,0.427451,0.435294,0.501961,0.505882,0.505882,0.498039,?,?
1187,'2018/02/25 22:23:20:667',11,-0.083595,-0.121489,-0.553972,0.494118,0.52549,0.501961,0.572549,0.580392,0.521569,0.501961,0.494118,?,?
1188,'2018/02/25 22:23:20:680',11,-0.084589,-0.121995,-0.561934,0.494118,0.505882,0.509804,0.576471,0.482353,0.478431,0.490196,0.490196,?,?
1189,'2018/02/25 22:23:20:690',11,-0.085569,-0.122514,-0.570021,0.490196,0.478431,0.454902,0.498039,0.423529,0.498039,0.498039,0.494118,?,?
1190,'2018/02/25 22:23:20:751',11,-0.085309,-0.122858,-0.581143,0.490196,0.501961,0.458824,0.490196,0.513726,0.505882,0.501961,0.498039,?,?
1191,'2018/02/25 22:23:20:753',11,-0.085223,-0.123594,-0.591496,0.494118,0.509804,0.517647,0.517647,0.498039,0.498039,0.501961,0.498039,?,?
1192,'2018/02/25 22:23:20:879',11,-0.087184,-0.126603,-0.59314,0.501961,0.517647,0.466667,0.498039,0.564706,0.517647,0.501961,0.494118,?,?
1193,'2018/02/25 22:23:20:880',11,-0.089613,-0.1325,-0.573908,0.494118,0.513726,0.372549,0.447059,0.482353,0.478431,0.486275,0.486275,?,?
1194,'2018/02/25 22:23:20:881',11,-0.091676,-0.13851,-0.549287,0.494118,0.486275,0.52549,0.466667,0.494118,0.486275,0.494118,0.494118,?,?
1195,'2018/02/25 22:23:20:881',11,-0.091676,-0.13851,-0.549287,0.494118,0.486275,0.52549,0.466667,0.494118,0.486275,0.494118,0.494118,?,?
1196,'2018/02/25 22:23:20:882',11,-0.093135,-0.141341,-0.528143,0.498039,0.494118,0.54902,0.52549,0.498039,0.505882,0.498039,0.490196,?,?
1197,'2018/02/25 22:23:20:918',11,-0.094613,-0.149326,-0.460911,0.501961,0.501961,0.529412,0.501961,0.517647,0.52549,0.501961,0.486275,?,?
1198,'2018/02/25 22:23:20:957',11,-0.094666,-0.154992,-0.418118,0.490196,0.498039,0.560784,0.509804,0.505882,0.486275,0.498039,0.501961,?,?
1199,'2018/02/25 22:23:20:979',11,-0.093734,-0.166986,-0.319071,0.498039,0.478431,0.47451,0.498039,0.494118,0.501961,0.498039,0.501961,?,?
1200,'2018/02/25 22:23:20:985',11,-0.093734,-0.166986,-0.319071,0.505882,0.517647,0.470588,0.501961,0.509804,0.501961,0.498039,0.501961,?,?
1201,'2018/02/25 22:23:21:126',11,-0.091695,-0.178834,-0.210107,0.490196,0.478431,0.447059,0.439216,0.462745,0.482353,0.494118,0.501961,?,?
1202,'2018/02/25 22:23:21:126',11,-0.090453,-0.185994,-0.157802,0.498039,0.501961,0.533333,0.498039,0.505882,0.494118,0.498039,0.490196,?,?
1203,'2018/02/25 22:23:21:126',11,-0.08961,-0.203408,-0.065422,0.501961,0.517647,0.556863,0.568627,0.529412,0.509804,0.498039,0.498039,?,?
1204,'2018/02/25 22:23:21:126',11,-0.091741,-0.214095,-0.022951,0.494118,0.486275,0.494118,0.505882,0.458824,0.478431,0.486275,0.478431,?,?
1205,'2018/02/25 22:23:21:126',11,-0.095775,-0.224893,0.019924,0.490196,0.490196,0.47451,0.498039,0.494118,0.490196,0.498039,0.501961,?,?
1206,'2018/02/25 22:23:21:146',11,-0.105526,-0.245244,0.098518,0.490196,0.462745,0.54902,0.505882,0.52549,0.52549,0.486275,0.490196,?,?
1207,'2018/02/25 22:23:21:295',11,-0.110893,-0.254159,0.129117,0.498039,0.501961,0.52549,0.505882,0.568627,0.517647,0.501961,0.498039,?,?
1208,'2018/02/25 22:23:21:296',11,-0.122684,-0.269867,0.186583,0.494118,0.482353,0.501961,0.513726,0.498039,0.494118,0.556863,0.552941,?,?
1209,'2018/02/25 22:23:21:296',11,-0.122684,-0.269867,0.186583,0.494118,0.482353,0.501961,0.513726,0.498039,0.494118,0.556863,0.552941,?,?
1210,'2018/02/25 22:23:21:296',11,-0.127381,-0.279302,0.223828,0.498039,0.505882,0.521569,0.556863,0.498039,0.529412,0.529412,0.509804,?,?
1211,'2018/02/25 22:23:21:296',11,-0.12607,-0.281563,0.229033,0.501961,0.501961,0.52549,0.498039,0.478431,0.490196,0.498039,0.490196,?,?
1212,'2018/02/25 22:23:21:313',11,-0.12442,-0.281418,0.249779,0.494118,0.486275,0.501961,0.47451,0.466667,0.490196,0.498039,0.482353,?,?
1213,'2018/02/25 22:23:21:461',11,-0.123482,-0.278733,0.250916,0.498039,0.490196,0.505882,0.552941,0.478431,0.498039,0.498039,0.498039,?,?
1214,'2018/02/25 22:23:21:462',11,-0.123482,-0.278733,0.250916,0.498039,0.490196,0.505882,0.552941,0.478431,0.498039,0.498039,0.498039,?,?
1215,'2018/02/25 22:23:21:462',11,-0.121577,-0.276831,0.239672,0.498039,0.501961,0.529412,0.568627,0.576471,0.521569,0.494118,0.490196,?,?
1216,'2018/02/25 22:23:21:462',11,-0.118511,-0.269784,0.207054,0.490196,0.505882,0.521569,0.45098,0.486275,0.486275,0.494118,0.494118,?,?
1217,'2018/02/25 22:23:21:462',11,-0.114876,-0.259357,0.155066,0.501961,0.498039,0.529412,0.470588,0.482353,0.482353,0.494118,0.501961,?,?
1218,'2018/02/25 22:23:21:462',11,-0.114876,-0.259357,0.155066,0.494118,0.501961,0.552941,0.505882,0.572549,0.521569,0.505882,0.505882,?,?
1219,'2018/02/25 22:23:21:478',11,-0.111584,-0.251139,0.111365,0.498039,0.494118,0.529412,0.505882,0.45098,0.478431,0.498039,0.494118,?,?
1220,'2018/02/25 22:23:21:632',11,-0.102256,-0.232147,0.004918,0.490196,0.482353,0.494118,0.494118,0.466667,0.482353,0.490196,0.486275,?,?
1221,'2018/02/25 22:23:21:632',11,-0.096322,-0.22103,-0.046858,0.490196,0.486275,0.521569,0.482353,0.435294,0.486275,0.490196,0.494118,?,?
1222,'2018/02/25 22:23:21:632',11,-0.085531,-0.197925,-0.156094,0.501961,0.517647,0.580392,0.482353,0.498039,0.498039,0.494118,0.498039,?,?
1223,'2018/02/25 22:23:21:632',11,-0.082407,-0.178708,-0.232381,0.494118,0.494118,0.470588,0.490196,0.509804,0.494118,0.498039,0.498039,?,?
1224,'2018/02/25 22:23:21:632',11,-0.082407,-0.178708,-0.232381,0.494118,0.494118,0.470588,0.490196,0.509804,0.494118,0.498039,0.498039,?,?
1225,'2018/02/25 22:23:21:755',11,-0.083443,-0.163146,-0.295524,0.494118,0.486275,0.501961,0.517647,0.498039,0.501961,0.501961,0.498039,?,?
1226,'2018/02/25 22:23:21:755',11,-0.083422,-0.157329,-0.336802,0.494118,0.482353,0.403922,0.482353,0.501961,0.490196,0.486275,0.486275,?,?
1227,'2018/02/25 22:23:21:755',11,-0.086043,-0.141887,-0.403286,0.494118,0.494118,0.494118,0.462745,0.45098,0.478431,0.490196,0.490196,?,?
1228,'2018/02/25 22:23:21:755',11,-0.088704,-0.133511,-0.432201,0.490196,0.486275,0.494118,0.462745,0.490196,0.486275,0.490196,0.494118,?,?
1229,'2018/02/25 22:23:21:755',11,-0.088704,-0.133511,-0.432201,0.490196,0.486275,0.494118,0.462745,0.490196,0.486275,0.490196,0.494118,?,?
1230,'2018/02/25 22:23:21:776',11,-0.092881,-0.119864,-0.510128,0.498039,0.498039,0.466667,0.439216,0.454902,0.478431,0.494118,0.501961,?,?
1231,'2018/02/25 22:23:21:899',11,-0.10115,-0.108365,-0.564013,0.494118,0.501961,0.501961,0.501961,0.482353,0.494118,0.494118,0.498039,?,?
1232,'2018/02/25 22:23:21:900',11,-0.105384,-0.104835,-0.587496,0.498039,0.494118,0.486275,0.501961,0.54902,0.509804,0.505882,0.498039,?,?
1233,'2018/02/25 22:23:21:900',11,-0.109099,-0.10339,-0.607158,0.498039,0.490196,0.486275,0.509804,0.545098,0.517647,0.501961,0.501961,?,?
1234,'2018/02/25 22:23:21:900',11,-0.112071,-0.102428,-0.623446,0.494118,0.482353,0.580392,0.513726,0.458824,0.498039,0.486275,0.494118,?,?
1235,'2018/02/25 22:23:22:030',11,-0.115383,-0.103652,-0.635759,0.490196,0.509804,0.513726,0.494118,0.486275,0.490196,0.498039,0.494118,?,?
1236,'2018/02/25 22:23:22:032',11,-0.115804,-0.108511,-0.626672,0.482353,0.478431,0.317647,0.45098,0.427451,0.466667,0.482353,0.486275,?,?
1237,'2018/02/25 22:23:22:032',11,-0.114559,-0.112524,-0.615358,0.494118,0.490196,0.458824,0.521569,0.552941,0.505882,0.505882,0.498039,?,?
1238,'2018/02/25 22:23:22:032',11,-0.114559,-0.112524,-0.615358,0.494118,0.490196,0.458824,0.521569,0.552941,0.505882,0.505882,0.498039,?,?
1239,'2018/02/25 22:23:22:032',11,-0.111548,-0.12418,-0.569657,0.498039,0.501961,0.560784,0.486275,0.466667,0.498039,0.462745,0.482353,?,?
1240,'2018/02/25 22:23:22:045',11,-0.109783,-0.131027,-0.534675,0.501961,0.490196,0.47451,0.494118,0.588235,0.505882,0.494118,0.498039,?,?
1241,'2018/02/25 22:23:22:198',11,-0.108362,-0.142261,-0.46056,0.490196,0.490196,0.486275,0.447059,0.486275,0.505882,0.521569,0.501961,?,?
1242,'2018/02/25 22:23:22:200',11,-0.108362,-0.142261,-0.46056,0.490196,0.494118,0.505882,0.521569,0.435294,0.478431,0.486275,0.494118,?,?
1243,'2018/02/25 22:23:22:200',11,-0.110603,-0.151742,-0.40327,0.501961,0.505882,0.494118,0.509804,0.498039,0.517647,0.501961,0.498039,?,?
1244,'2018/02/25 22:23:22:200',11,-0.112614,-0.157416,-0.379006,0.494118,0.494118,0.478431,0.552941,0.521569,0.52549,0.513726,0.501961,?,?
1245,'2018/02/25 22:23:22:200',11,-0.116698,-0.172387,-0.337767,0.501961,0.498039,0.490196,0.470588,0.478431,0.513726,0.486275,0.494118,?,?
1246,'2018/02/25 22:23:22:212',11,-0.120598,-0.193511,-0.30041,0.490196,0.494118,0.494118,0.490196,0.490196,0.490196,0.482353,0.486275,?,?
1247,'2018/02/25 22:23:22:217',11,-0.120598,-0.193511,-0.30041,0.490196,0.494118,0.494118,0.490196,0.490196,0.490196,0.482353,0.486275,?,?
1248,'2018/02/25 22:23:22:365',11,-0.123335,-0.204383,-0.279508,0.494118,0.501961,0.529412,0.529412,0.505882,0.486275,0.501961,0.490196,?,?
1249,'2018/02/25 22:23:22:367',11,-0.129263,-0.224935,-0.242887,0.486275,0.486275,0.466667,0.470588,0.478431,0.458824,0.470588,0.47451,?,?
1250,'2018/02/25 22:23:22:367',11,-0.132938,-0.24391,-0.209346,0.490196,0.517647,0.619608,0.552941,0.607843,0.521569,0.505882,0.494118,?,?
1251,'2018/02/25 22:23:22:367',11,-0.132938,-0.24391,-0.209346,0.490196,0.470588,0.478431,0.541176,0.505882,0.498039,0.498039,0.501961,?,?
1252,'2018/02/25 22:23:22:367',11,-0.134182,-0.253287,-0.185375,0.486275,0.443137,0.47451,0.45098,0.490196,0.505882,0.501961,0.501961,?,?
1253,'2018/02/25 22:23:22:381',11,-0.133599,-0.267834,-0.143991,0.494118,0.486275,0.415686,0.494118,0.517647,0.509804,0.501961,0.498039,?,?
1254,'2018/02/25 22:23:22:417',11,-0.128517,-0.28034,-0.103972,0.478431,0.458824,0.556863,0.509804,0.466667,0.486275,0.478431,0.490196,?,?
1255,'2018/02/25 22:23:22:445',11,-0.12651,-0.28587,-0.073489,0.505882,0.501961,0.403922,0.466667,0.47451,0.498039,0.498039,0.501961,?,?
1256,'2018/02/25 22:23:22:480',11,-0.123905,-0.297489,-0.022225,0.505882,0.509804,0.513726,0.545098,0.517647,0.517647,0.521569,0.505882,?,?
1257,'2018/02/25 22:23:22:482',11,-0.123905,-0.297489,-0.022225,0.505882,0.509804,0.513726,0.545098,0.517647,0.517647,0.521569,0.505882,?,?
1258,'2018/02/25 22:23:22:509',11,-0.12424,-0.307724,0.030307,0.498039,0.517647,0.541176,0.494118,0.486275,0.505882,0.513726,0.505882,?,?
1259,'2018/02/25 22:23:22:540',11,-0.126386,-0.311625,0.06433,0.478431,0.458824,0.486275,0.501961,0.482353,0.498039,0.490196,0.490196,?,?
1260,'2018/02/25 22:23:22:576',11,-0.130339,-0.318279,0.114891,0.494118,0.498039,0.541176,0.443137,0.470588,0.470588,0.498039,0.486275,?,?
1261,'2018/02/25 22:23:22:585',11,-0.130339,-0.318279,0.114891,0.494118,0.498039,0.541176,0.443137,0.470588,0.470588,0.498039,0.486275,?,?
1262,'2018/02/25 22:23:22:612',11,-0.135555,-0.323592,0.161608,0.501961,0.501961,0.592157,0.47451,0.509804,0.505882,0.505882,0.498039,?,?
1263,'2018/02/25 22:23:22:645',11,-0.137984,-0.32169,0.172674,0.490196,0.505882,0.490196,0.498039,0.509804,0.482353,0.490196,0.490196,?,?
1264,'2018/02/25 22:23:22:681',11,-0.135879,-0.309677,0.179166,0.494118,0.494118,0.454902,0.498039,0.470588,0.470588,0.47451,0.486275,?,?
1265,'2018/02/25 22:23:22:708',11,-0.132617,-0.302181,0.189207,0.505882,0.501961,0.435294,0.521569,0.52549,0.505882,0.490196,0.494118,?,?
1266,'2018/02/25 22:23:22:713',11,-0.129468,-0.29498,0.201798,0.478431,0.478431,0.537255,0.490196,0.490196,0.478431,0.454902,0.47451,?,?
1267,'2018/02/25 22:23:22:742',11,-0.127186,-0.288449,0.217694,0.470588,0.45098,0.47451,0.521569,0.478431,0.45098,0.466667,0.47451,?,?
1268,'2018/02/25 22:23:22:780',11,-0.126752,-0.2788,0.262848,0.490196,0.482353,0.501961,0.462745,0.490196,0.490196,0.478431,0.486275,?,?
1269,'2018/02/25 22:23:22:813',11,-0.132388,-0.274571,0.323676,0.501961,0.482353,0.427451,0.501961,0.513726,0.513726,0.490196,0.494118,?,?
1270,'2018/02/25 22:23:22:816',11,-0.132388,-0.274571,0.323676,0.501961,0.482353,0.427451,0.501961,0.513726,0.513726,0.490196,0.494118,?,?
1271,'2018/02/25 22:23:22:845',11,-0.137794,-0.274431,0.352491,0.490196,0.501961,0.572549,0.454902,0.458824,0.458824,0.47451,0.490196,?,?
1272,'2018/02/25 22:23:22:876',11,-0.151876,-0.278823,0.396248,0.494118,0.501961,0.517647,0.596078,0.47451,0.462745,0.466667,0.490196,?,?
1273,'2018/02/25 22:23:22:909',11,-0.160777,-0.284546,0.414518,0.498039,0.494118,0.545098,0.498039,0.494118,0.537255,0.564706,0.517647,?,?
1274,'2018/02/25 22:23:22:945',11,-0.181983,-0.296985,0.453505,0.505882,0.521569,0.427451,0.498039,0.501961,0.509804,0.509804,0.505882,?,?
1275,'2018/02/25 22:23:22:951',11,-0.181983,-0.296985,0.453505,0.505882,0.541176,0.490196,0.494118,0.513726,0.529412,0.513726,0.505882,?,?
1276,'2018/02/25 22:23:22:977',11,-0.193421,-0.302771,0.481123,0.498039,0.498039,0.443137,0.478431,0.541176,0.52549,0.513726,0.509804,?,?
1277,'2018/02/25 22:23:23:007',11,-0.194975,-0.304525,0.490939,0.486275,0.478431,0.415686,0.458824,0.466667,0.486275,0.494118,0.501961,?,?
1278,'2018/02/25 22:23:23:044',11,-0.190753,-0.300529,0.510688,0.509804,0.541176,0.521569,0.494118,0.494118,0.498039,0.505882,0.490196,?,?
1279,'2018/02/25 22:23:23:075',11,-0.178774,-0.29274,0.507605,0.482353,0.486275,0.45098,0.478431,0.47451,0.482353,0.478431,0.482353,?,?
1280,'2018/02/25 22:23:23:080',11,-0.178774,-0.29274,0.507605,0.482353,0.486275,0.45098,0.478431,0.47451,0.482353,0.478431,0.482353,?,?
1281,'2018/02/25 22:23:23:114',11,-0.170474,-0.286912,0.495552,0.498039,0.494118,0.498039,0.52549,0.486275,0.478431,0.482353,0.486275,?,?
1282,'2018/02/25 22:23:23:146',11,-0.168266,-0.284963,0.480573,0.498039,0.509804,0.513726,0.470588,0.494118,0.494118,0.498039,0.498039,?,?
